29.00	0.000126726	
29.05	2.77545E-5	
29.10	7.8992E-5	
29.30	1.64841E-5	
29.35	4.44016E-5	
29.40	9.60811E-5	
29.45	4.36491E-5	
29.60	3.88288E-5	
29.65	0.000294048	
29.70	2.92817E-5	
29.75	6.71931E-5	
29.80	9.68304E-5	
29.85	0.000122631	
29.90	8.1052E-5	
29.95	7.00843E-5	
30.00	9.33739E-5	
30.05	0.000108616	
30.10	5.90551E-5	
30.20	7.97719E-5	
30.25	0.000102618	
30.30	0.000100642	
30.35	6.58368E-5	
30.40	9.88247E-5	
30.45	8.53821E-5	
30.50	5.81279E-5	
30.55	0.000100442	
30.60	0.000130878	
30.65	7.35345E-5	
30.70	8.80573E-5	
30.75	0.000163552	
30.85	5.27343E-5	
30.90	0.000112722	
30.95	0.000122524	
31.05	0.000175952	
31.10	5.47001E-6	
31.15	5.7137E-5	
31.25	0.000102309	
31.30	0.000111018	
31.35	0.000162819	
31.45	0.000233189	
31.50	8.29775E-5	
31.55	0.000202933	
31.60	0.000175617	
31.65	0.000151824	
31.70	0.000180961	
31.75	0.000142999	
31.80	0.000128835	
31.85	0.000149625	
31.90	0.000101098	
31.95	0.00017834	
32.00	0.000133498	
32.10	0.000169911	
32.15	0.000183936	
32.20	0.000151456	
32.25	0.00024118	
32.30	0.000262113	
32.35	0.000246879	
32.40	0.000207688	
32.45	0.000235356	
32.50	0.000262208	
32.55	0.000183055	
32.60	0.00024527	
32.65	0.000294789	
32.75	0.000369152	
32.80	0.00035512	
32.85	0.000426424	
32.90	0.000400708	
32.95	0.000446606	
33.00	0.000460043	
33.05	0.000467499	
33.10	0.000514752	
33.15	0.00054981	
33.20	0.000577841	
33.25	0.000572901	
33.30	0.000587915	
33.40	0.000409574	
33.45	0.000701312	
33.50	0.000771978	
33.55	0.000830236	
33.60	0.000927263	
33.65	0.000949238	
33.70	0.000971054	
34.20	0.000770691	
34.25	0.00055537	
34.30	0.000322499	
34.35	0.000183312	
34.40	6.01514E-5	
34.50	0.000645222	
34.55	0.000219711	
34.75	0.000137643	
35.05	9.55887E-6	
35.15	2.15361E-5	
35.40	2.9804E-5	
35.45	5.84499E-5	
