32.00	0.000198765	
32.02	0.000184158	
32.04	0.00016534	
32.08	0.000210792	
32.10	0.00023965	
32.12	0.00027611	
32.14	3.93095E-5	
32.16	0.000191896	
32.18	0.000209673	
32.20	0.00022032	
32.22	0.000244121	
32.24	0.000287829	
32.26	0.000256311	
32.28	0.000294286	
32.30	0.000235187	
32.32	0.000259014	
32.34	0.000243849	
32.36	0.000250886	
32.38	0.000418356	
32.40	0.00024995	
32.42	0.000223266	
32.44	0.000333467	
32.46	0.000324809	
32.48	0.000522149	
32.52	0.000541337	
32.54	0.000290108	
32.56	0.000342144	
32.58	0.000259699	
32.60	0.000457856	
32.62	0.000336488	
32.64	0.000521654	
32.66	0.000512435	
32.68	0.000292742	
32.70	0.00038593	
32.72	0.000484189	
32.74	0.000400406	
32.76	0.00078437	
32.78	0.000450983	
32.80	0.000463804	
32.82	0.000473908	
32.84	0.000519468	
32.86	0.000497853	
32.88	0.000563524	
32.90	0.000558005	
32.92	0.000561536	
32.94	0.000619298	
32.98	0.000582559	
33.00	0.000618945	
33.02	0.00065072	
33.04	0.000526761	
33.06	0.000691942	
33.08	0.000686132	
33.10	0.000663966	
33.12	0.000806492	
33.14	0.00072741	
33.16	0.000759604	
33.18	0.000788898	
33.20	0.000788414	
33.22	0.000719854	
33.24	0.000801263	
33.26	0.000843243	
33.28	0.000768547	
33.30	0.000841861	
33.32	0.000795985	
33.34	0.00069739	
33.36	0.000560883	
33.38	0.000502939	
33.40	0.000683961	
33.44	0.00095431	
33.46	0.00102869	
33.48	0.00114018	
33.50	0.00116927	
33.52	0.0011494	
33.54	0.0011852	
33.56	0.00124785	
33.58	0.00126099	
33.60	0.00128918	
33.62	0.00135076	
33.64	0.00137954	
33.66	0.00143613	
33.68	0.00137259	
33.70	0.00139404	
33.72	0.00140903	
33.74	0.00151976	
33.76	0.00176144	
33.78	0.00162915	
33.80	0.00166008	
33.82	0.00178996	
33.84	0.00177067	
33.88	0.0020467	
33.90	0.00179945	
33.92	0.00172507	
33.94	0.00172019	
33.96	0.00169146	
33.98	0.0019104	
34.00	0.00211591	
34.02	0.00216191	
34.04	0.00220359	
34.06	0.00227599	
34.08	0.00214251	
34.10	0.00213359	
34.12	0.00201251	
34.14	0.00176878	
34.16	0.00180359	
34.18	0.00166143	
34.20	0.0013809	
34.22	0.00131788	
34.24	0.00115504	
34.26	0.00100674	
34.28	0.000759622	
34.30	0.000417583	
34.34	0.000278459	
34.36	0.000251901	
34.38	0.000309315	
34.40	0.000198827	
34.42	0.000141346	
34.44	6.24893E-5	
34.46	5.8142E-5	
34.48	0.000170679	
34.50	3.01502E-5	
34.56	6.57309E-5	
34.60	5.94407E-5	
34.64	0.000243088	
34.80	1.63595E-5	
35.04	7.02951E-5	
35.12	0.000188334	
35.24	3.99452E-5	
35.40	9.12238E-6	
